id,listing_url,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
5.58759E+17,https://www.airbnb.com/rooms/558758965878042482,11,8,0,04/03/2022,04/05/2024,4.82,4.91,4.82,4.91,5,4.91,5,,t,3,3,0,0,0.39
5.4822E+17,https://www.airbnb.com/rooms/548220025443462069,6,2,0,01/03/2022,30/04/2024,5,4.83,5,5,5,4.83,4.83,,f,2,1,1,0,0.21
5.59079E+17,https://www.airbnb.com/rooms/559079420240237545,51,21,0,19/04/2022,07/03/2024,4.96,4.94,4.98,4.96,4.98,4.98,4.88,,f,6,6,0,0,1.91
5.48271E+17,https://www.airbnb.com/rooms/548271011944751433,67,30,1,19/03/2022,01/06/2024,4.97,4.97,4.9,5,4.93,4.97,4.9,,f,7,7,0,0,2.41
5.5911E+17,https://www.airbnb.com/rooms/559109901666002544,16,10,1,14/02/2022,07/06/2024,4.38,4.63,4.38,4.69,4.63,4.81,4.44,,t,26,26,0,0,0.55
5.48298E+17,https://www.airbnb.com/rooms/548297514653281919,14,6,0,19/03/2022,08/05/2024,5,5,4.93,5,5,5,4.93,,t,1,1,0,0,0.5
5.48388E+17,https://www.airbnb.com/rooms/548387985026087299,75,29,0,26/03/2022,07/04/2024,4.88,4.84,4.87,4.96,4.84,4.73,4.75,,t,25,25,0,0,2.72
5.59136E+17,https://www.airbnb.com/rooms/559136375744500466,25,4,0,28/02/2022,05/05/2024,4.64,4.68,4.72,4.76,4.8,4.64,4.72,,f,1,1,0,0,0.88
5.4848E+17,https://www.airbnb.com/rooms/548479518950752567,0,0,0,,,,,,,,,,,f,1,1,0,0,
5.48583E+17,https://www.airbnb.com/rooms/548583111823255833,114,39,1,16/04/2022,10/06/2024,4.75,4.81,4.88,4.84,4.78,4.81,4.79,,t,60,60,0,0,4.24
5.59192E+17,https://www.airbnb.com/rooms/559191713195946801,35,22,1,01/03/2022,01/06/2024,4.54,4.54,4.74,4.59,4.74,4.8,4.6,,t,83,82,1,0,1.23
5.592E+17,https://www.airbnb.com/rooms/559200120397315543,10,2,0,25/02/2022,15/12/2023,3.9,4.6,4.4,3.4,4,4.6,4,,f,1,1,0,0,0.35
5.48804E+17,https://www.airbnb.com/rooms/548804264417272428,2,2,0,12/11/2023,26/03/2024,5,5,5,5,5,5,5,,t,2,1,1,0,0.26
5.48894E+17,https://www.airbnb.com/rooms/548894268021581577,0,0,0,,,,,,,,,,,t,6,1,5,0,
5.48936E+17,https://www.airbnb.com/rooms/548935798952191247,26,6,0,31/03/2022,02/01/2024,4.62,4.88,4.81,4.58,4.77,4.81,4.77,,f,2,2,0,0,0.95
5.59203E+17,https://www.airbnb.com/rooms/559203443051970890,14,6,1,03/03/2022,03/06/2024,5,4.93,5,5,5,4.93,4.93,,f,15,15,0,0,0.49
5.48955E+17,https://www.airbnb.com/rooms/548955439176391977,39,6,0,05/02/2022,10/01/2024,4.64,4.77,4.77,4.49,4.72,4.85,4.59,,f,1,1,0,0,1.34
5.59229E+17,https://www.airbnb.com/rooms/559229309568433499,2,0,0,23/04/2022,19/11/2022,5,5,5,5,5,5,5,,f,4,4,0,0,0.08
5.49024E+17,https://www.airbnb.com/rooms/549023625468279187,32,13,0,01/02/2022,01/04/2024,4.72,4.78,4.84,4.84,4.72,4.81,4.75,,f,2,2,0,0,1.09
5.59296E+17,https://www.airbnb.com/rooms/559296157528824047,97,39,1,01/03/2022,09/06/2024,4.94,4.95,4.94,4.96,4.9,4.87,4.87,,f,3,3,0,0,3.42
5.49028E+17,https://www.airbnb.com/rooms/549027573659776412,40,30,0,18/08/2022,15/05/2024,4.45,4.5,4.48,4.23,4.3,4.6,4.5,,f,83,82,1,0,1.76
5.49046E+17,https://www.airbnb.com/rooms/549045603810441553,92,49,0,17/02/2022,10/05/2024,4.88,4.9,4.83,4.9,4.9,4.88,4.8,,f,4,4,0,0,3.19
5.4909E+17,https://www.airbnb.com/rooms/549089866225235932,12,7,0,01/03/2022,11/05/2024,5,4.92,4.83,5,4.92,4.83,4.92,,t,8,0,8,0,0.42
5.59316E+17,https://www.airbnb.com/rooms/559315993769290060,0,0,0,,,,,,,,,,,f,1,1,0,0,
5.49133E+17,https://www.airbnb.com/rooms/549132537402258226,22,10,0,30/01/2022,30/03/2024,5,4.95,4.95,5,5,5,5,,f,2,2,0,0,0.75
5.49212E+17,https://www.airbnb.com/rooms/549212304669845999,19,0,0,16/03/2022,02/04/2023,4.63,4.79,4.74,4.79,4.42,4.84,4.68,,f,18,18,0,0,0.68
5.59329E+17,https://www.airbnb.com/rooms/559328610089145151,0,0,0,,,,,,,,,,,f,1,1,0,0,
5.49669E+17,https://www.airbnb.com/rooms/549669443574249606,46,22,2,06/02/2022,08/06/2024,4.7,4.78,4.8,4.87,4.78,4.46,4.63,,f,1,1,0,0,1.58
5.59696E+17,https://www.airbnb.com/rooms/559695666678552141,44,24,0,23/02/2022,14/05/2024,4.7,4.7,4.77,4.86,4.93,4.95,4.75,,f,1,1,0,0,1.54
5.49685E+17,https://www.airbnb.com/rooms/549685450191245487,0,0,0,,,,,,,,,,,f,23,23,0,0,
5.59801E+17,https://www.airbnb.com/rooms/559800608615081470,58,17,0,08/03/2022,30/04/2024,4.64,4.74,4.6,4.67,4.57,4.79,4.76,,f,1,1,0,0,2.06
5.49706E+17,https://www.airbnb.com/rooms/549706100204164557,13,2,0,30/01/2022,17/11/2023,4.92,4.85,5,4.85,4.85,4.92,4.85,,f,23,23,0,0,0.44
5.49776E+17,https://www.airbnb.com/rooms/549775624645220026,2,0,0,31/01/2022,08/02/2022,4,3,4.5,5,5,4.5,4,,f,1,0,1,0,0.07
5.49986E+17,https://www.airbnb.com/rooms/549985970405800271,0,0,0,,,,,,,,,,,f,3,0,3,0,
5.6002E+17,https://www.airbnb.com/rooms/560020380426866635,4,2,0,28/02/2022,16/10/2023,5,5,5,5,5,4.75,5,,f,1,1,0,0,0.14
5.60052E+17,https://www.airbnb.com/rooms/560052097157181880,57,20,0,10/03/2022,16/04/2024,4.96,4.95,4.96,4.96,4.98,4.91,4.89,,f,1,1,0,0,2.03
5.50502E+17,https://www.airbnb.com/rooms/550501884127290029,10,2,0,09/02/2022,30/12/2023,4.8,5,4.9,4.9,4.9,4.4,4.9,,f,1,0,1,0,0.34
5.6008E+17,https://www.airbnb.com/rooms/560080455994420071,2,1,0,25/10/2022,31/10/2023,5,5,4.5,5,4.5,4.5,5,,f,3,0,2,1,0.1
5.50515E+17,https://www.airbnb.com/rooms/550514669031197900,0,0,0,,,,,,,,,,,f,1,1,0,0,
5.60469E+17,https://www.airbnb.com/rooms/560469476231884292,23,13,0,15/04/2022,28/03/2024,5,5,4.96,5,4.91,4.96,4.91,,f,1,1,0,0,0.86
5.51282E+17,https://www.airbnb.com/rooms/551281567565297997,1,0,0,19/12/2022,19/12/2022,5,5,5,5,4,5,5,,f,3,3,0,0,0.05
5.60536E+17,https://www.airbnb.com/rooms/560535661685839146,63,29,0,18/02/2022,21/04/2024,4.6,4.59,4.7,4.81,4.67,4.67,4.6,,f,2,2,0,0,2.19
5.51323E+17,https://www.airbnb.com/rooms/551323390001861927,10,1,0,25/03/2022,25/03/2024,5,4.8,4.7,5,5,4.8,4.9,,f,4,1,3,0,0.36
5.60785E+17,https://www.airbnb.com/rooms/560784994483033997,5,5,0,28/12/2023,25/03/2024,4.8,4.6,4.8,4.8,4.8,4.6,4.6,,f,1,1,0,0,0.81
5.51905E+17,https://www.airbnb.com/rooms/551904638280579006,3,1,0,27/12/2022,02/01/2024,5,5,4.33,5,5,5,4.67,,f,2,2,0,0,0.16
5.5193E+17,https://www.airbnb.com/rooms/551930134929350575,45,17,0,13/02/2022,26/05/2024,4.71,4.67,4.76,4.78,4.89,4.93,4.53,,f,1,1,0,0,1.56
5.51947E+17,https://www.airbnb.com/rooms/551947102918159591,16,10,0,28/03/2022,19/03/2024,4.94,4.88,5,4.94,5,4.94,4.69,,f,1,1,0,0,0.58
5.52029E+17,https://www.airbnb.com/rooms/552029084638966176,1,0,0,31/12/2022,31/12/2022,5,5,5,5,5,5,5,,t,5,0,5,0,0.05
5.61243E+17,https://www.airbnb.com/rooms/561242823625144773,1,1,0,02/01/2024,02/01/2024,5,5,5,5,5,5,5,,f,1,1,0,0,0.17
5.52048E+17,https://www.airbnb.com/rooms/552047729481612365,10,5,0,31/05/2022,08/03/2024,4.9,4.8,4.8,4.9,4.7,4.8,4.6,,f,35,35,0,0,0.39
5.52138E+17,https://www.airbnb.com/rooms/552138039602858484,38,15,1,09/02/2022,19/06/2024,4.87,4.79,4.89,4.92,4.89,4.76,4.82,,f,1,1,0,0,1.31
5.61316E+17,https://www.airbnb.com/rooms/561315677527142461,12,0,0,01/03/2022,28/06/2023,4.92,4.92,4.92,4.92,4.92,5,4.92,,f,9,5,4,0,0.42
5.61321E+17,https://www.airbnb.com/rooms/561321148290743706,4,2,0,27/02/2022,28/04/2024,5,4.5,5,5,5,4.75,4.75,,f,1,1,0,0,0.14
5.52144E+17,https://www.airbnb.com/rooms/552143870819701152,5,2,0,12/05/2022,21/02/2024,4.8,5,5,5,5,5,5,,f,4,3,1,0,0.19
5.61336E+17,https://www.airbnb.com/rooms/561336055840436944,15,0,0,20/02/2022,14/12/2022,4.33,4.33,4.47,4.6,4.6,4.33,4.47,,f,1,1,0,0,0.52
5.52172E+17,https://www.airbnb.com/rooms/552172093468532556,1,1,1,31/05/2024,31/05/2024,5,5,5,5,5,5,5,,f,4,3,1,0,1
5.61414E+17,https://www.airbnb.com/rooms/561414151353402604,0,0,0,,,,,,,,,,,f,1,1,0,0,
5.52192E+17,https://www.airbnb.com/rooms/552192381652771690,26,9,0,22/02/2022,09/05/2024,4.81,4.81,4.88,4.96,4.81,4.81,4.69,,f,2,1,1,0,0.91
5.52523E+17,https://www.airbnb.com/rooms/552522996922031333,18,1,0,07/03/2022,19/11/2023,4.78,4.83,4.83,4.39,4.94,4.83,4.83,,t,7,7,0,0,0.64
5.61418E+17,https://www.airbnb.com/rooms/561417978311429643,27,11,0,11/03/2022,28/04/2024,4.96,4.96,4.93,5,5,4.78,4.93,,f,9,9,0,0,0.96
5.52563E+17,https://www.airbnb.com/rooms/552562747320999642,13,10,0,11/03/2022,17/03/2024,4.54,4.54,4.77,4.69,4.69,4.77,4.46,,f,1,1,0,0,0.46
5.62135E+17,https://www.airbnb.com/rooms/562135307767917701,3,0,0,20/02/2022,31/07/2022,4.33,4.67,4.33,4.33,4.67,5,4.67,,f,1,0,1,0,0.1
5.52641E+17,https://www.airbnb.com/rooms/552640726235481323,4,0,0,22/02/2022,27/03/2022,4.5,4.75,4.5,5,4.75,4.5,4.5,,t,6,3,1,0,0.14
5.62238E+17,https://www.airbnb.com/rooms/562237689860705150,37,9,0,02/04/2022,28/04/2024,4.81,4.89,4.73,4.86,4.84,4.95,4.68,,f,1,1,0,0,1.35
5.52679E+17,https://www.airbnb.com/rooms/552679089307492032,8,7,0,25/04/2022,06/05/2024,5,5,5,5,5,4.75,5,,f,1,1,0,0,0.3
5.52825E+17,https://www.airbnb.com/rooms/552824665354453214,13,0,0,21/04/2022,23/04/2023,4.77,4.77,4.92,4.92,4.92,4.62,4.69,,t,1,1,0,0,0.49
5.62706E+17,https://www.airbnb.com/rooms/562706464992527297,5,2,0,10/04/2022,10/03/2024,5,4.8,4.8,5,5,4.8,4.8,,f,3,3,0,0,0.18
5.52834E+17,https://www.airbnb.com/rooms/552834008500631377,13,5,0,26/02/2022,31/03/2024,4.92,4.92,4.77,4.92,4.92,4.62,4.85,,f,1,1,0,0,0.46
5.53214E+17,https://www.airbnb.com/rooms/553213723727581515,16,9,1,11/02/2022,16/06/2024,4.69,4.69,4.94,4.56,4.63,4.69,4.5,,f,2,2,0,0,0.55
5.53239E+17,https://www.airbnb.com/rooms/553239029282809772,1,0,0,29/04/2022,29/04/2022,5,5,5,5,5,5,5,,f,4,4,0,0,0.04
5.62735E+17,https://www.airbnb.com/rooms/562735115205959184,13,7,0,01/04/2022,27/05/2024,4.92,5,4.77,5,5,5,4.77,,f,3,3,0,0,0.48
5.5338E+17,https://www.airbnb.com/rooms/553379902317710631,1,0,0,11/06/2023,11/06/2023,5,5,5,5,5,5,5,,t,98,98,0,0,0.08
5.5338E+17,https://www.airbnb.com/rooms/553379939655671237,4,0,0,12/07/2022,08/04/2023,3.25,3,3.25,3.5,3.25,3.75,3.25,,t,98,98,0,0,0.17
5.53383E+17,https://www.airbnb.com/rooms/553382775626210642,4,1,0,12/02/2022,26/05/2024,4,4.5,4.5,4.75,4.75,4.75,4,,t,98,98,0,0,0.14
5.62742E+17,https://www.airbnb.com/rooms/562741504864983733,22,1,0,12/05/2022,15/08/2023,4.5,4.64,4.59,4.77,4.68,4.82,4.41,,f,1,1,0,0,0.85
5.53383E+17,https://www.airbnb.com/rooms/553382786990041950,0,0,0,,,,,,,,,,,t,98,98,0,0,
5.53427E+17,https://www.airbnb.com/rooms/553427368347953742,95,41,0,12/03/2022,10/05/2024,4.71,4.77,4.85,4.6,4.54,4.91,4.69,,t,11,11,0,0,3.39
5.6275E+17,https://www.airbnb.com/rooms/562750158214552364,9,7,1,06/03/2022,16/06/2024,4.67,4.67,4.89,5,5,4.78,4.56,,f,3,3,0,0,0.32
5.53529E+17,https://www.airbnb.com/rooms/553528698777899557,26,9,0,03/04/2022,12/05/2024,5,4.92,5,4.96,5,4.96,4.96,,f,1,1,0,0,0.95
5.62752E+17,https://www.airbnb.com/rooms/562751664002589620,49,24,1,28/03/2022,01/06/2024,4.92,4.92,4.92,4.98,4.96,4.94,4.76,,f,2,2,0,0,1.78
5.53558E+17,https://www.airbnb.com/rooms/553558134754119210,50,18,0,05/03/2022,29/04/2024,4.62,4.78,4.76,4.86,4.94,4.92,4.64,,f,2,2,0,0,1.77
5.53609E+17,https://www.airbnb.com/rooms/553608648929035912,8,6,0,13/02/2022,07/05/2024,5,4.75,4.5,4.75,5,4.63,5,,f,2,2,0,0,0.28
5.53885E+17,https://www.airbnb.com/rooms/553885493458528931,26,11,0,30/06/2022,19/05/2024,4.81,4.81,4.88,4.85,4.88,4.85,4.73,,f,2,2,0,0,1.07
5.62787E+17,https://www.airbnb.com/rooms/562786575116695961,47,19,0,16/03/2022,09/05/2024,5,4.96,4.98,4.96,5,4.94,4.87,,f,34,34,0,0,1.68
5.54001E+17,https://www.airbnb.com/rooms/554001119193207127,45,18,0,21/03/2022,14/04/2024,4.67,4.69,4.78,4.8,4.89,4.78,4.71,,f,2,2,0,0,1.62
5.62799E+17,https://www.airbnb.com/rooms/562799355007268290,0,0,0,,,,,,,,,,,f,5,5,0,0,
5.54214E+17,https://www.airbnb.com/rooms/554214190308633096,16,10,0,04/01/2023,20/04/2024,4.88,4.94,4.88,5,5,4.94,4.81,,f,11,11,0,0,0.88
5.62927E+17,https://www.airbnb.com/rooms/562927193247043519,19,7,0,01/04/2022,25/03/2024,4.74,4.79,4.53,4.84,4.89,4.95,4.74,,f,1,1,0,0,0.69
5.54506E+17,https://www.airbnb.com/rooms/554506149086338000,76,34,3,11/02/2022,15/06/2024,4.43,4.62,4.59,4.67,4.46,4.22,4.54,,t,47,47,0,0,2.62
5.54643E+17,https://www.airbnb.com/rooms/554643272967422203,19,15,1,07/03/2022,21/06/2024,4.89,4.95,4.84,5,5,4.95,4.74,,f,27,26,1,0,0.67
5.62933E+17,https://www.airbnb.com/rooms/562932874996020689,4,3,0,01/01/2023,14/05/2024,4,5,4,4,4,4.5,4,,t,4,0,4,0,0.22
5.62937E+17,https://www.airbnb.com/rooms/562937261857814681,130,51,3,08/03/2022,13/06/2024,4.79,4.86,4.76,4.95,4.93,4.7,4.68,,t,13,13,0,0,4.62
5.54661E+17,https://www.airbnb.com/rooms/554661456230798749,0,0,0,,,,,,,,,,,f,1,0,1,0,
5.54693E+17,https://www.airbnb.com/rooms/554693384783560956,5,1,0,02/03/2022,27/08/2023,5,5,5,5,5,5,4.6,,f,32,32,0,0,0.18
5.62942E+17,https://www.airbnb.com/rooms/562941757714196952,0,0,0,,,,,,,,,,,t,4,0,4,0,
5.63006E+17,https://www.airbnb.com/rooms/563005599161169159,63,28,3,08/03/2022,22/06/2024,4.97,4.95,4.84,4.98,4.9,4.94,4.87,,f,1,1,0,0,2.24
5.54759E+17,https://www.airbnb.com/rooms/554759381394665260,90,25,0,06/03/2022,08/01/2024,4.83,4.9,4.93,4.87,4.79,4.93,4.8,,f,73,69,4,0,3.18
5.54785E+17,https://www.airbnb.com/rooms/554784608675160949,1,0,0,26/03/2022,26/03/2022,5,4,5,5,5,5,5,,t,43,43,0,0,0.04
5.63461E+17,https://www.airbnb.com/rooms/563461292033034693,3,2,0,16/03/2022,12/12/2023,5,5,5,5,5,5,5,,t,7,0,7,0,0.11
5.54924E+17,https://www.airbnb.com/rooms/554924182211204471,1,0,0,03/01/2023,03/01/2023,1,1,1,4,4,4,1,,f,1,0,1,0,0.06
5.63461E+17,https://www.airbnb.com/rooms/563461305532431873,9,5,0,24/02/2022,23/02/2024,5,4.89,4.89,4.89,5,4.89,4.89,,t,7,0,7,0,0.32
5.55383E+17,https://www.airbnb.com/rooms/555383191815444172,3,0,0,01/03/2022,07/12/2022,4.33,4.67,5,4.33,4.67,4.67,5,,f,16,16,0,0,0.11
5.63461E+17,https://www.airbnb.com/rooms/563461331716928173,9,4,0,05/03/2022,28/03/2024,4.67,4.78,4.78,4.78,4.89,4.78,4.78,,t,7,0,7,0,0.32
5.55561E+17,https://www.airbnb.com/rooms/555560793707552692,80,32,1,18/04/2022,02/06/2024,4.9,4.93,4.8,4.81,4.93,4.69,4.86,,t,4,4,0,0,2.99
5.63461E+17,https://www.airbnb.com/rooms/563461382711565189,0,0,0,,,,,,,,,,,t,7,0,7,0,
5.63461E+17,https://www.airbnb.com/rooms/563461453026968296,3,2,0,09/06/2022,30/09/2023,5,5,4.33,5,4.67,5,5,,t,7,0,7,0,0.12
5.63461E+17,https://www.airbnb.com/rooms/563461467755775489,4,1,0,28/02/2022,22/04/2024,4.75,4.75,4.75,5,5,5,4.75,,f,7,0,7,0,0.14
5.55686E+17,https://www.airbnb.com/rooms/555685553879632651,0,0,0,,,,,,,,,,,f,1,0,1,0,
5.63563E+17,https://www.airbnb.com/rooms/563562854280288062,31,9,0,18/04/2022,31/03/2024,5,5,5,5,5,5,4.97,,f,1,1,0,0,1.16
5.55694E+17,https://www.airbnb.com/rooms/555694074184831678,41,12,0,14/02/2022,03/04/2024,4.8,4.93,4.95,4.93,4.9,4.56,4.73,,t,1,1,0,0,1.42
5.63594E+17,https://www.airbnb.com/rooms/563593519047455998,0,0,0,,,,,,,,,,,f,1,1,0,0,
5.55759E+17,https://www.airbnb.com/rooms/555759277320777781,32,12,0,22/02/2022,05/03/2024,4.81,4.94,4.72,4.91,4.94,4.84,4.81,,f,2,2,0,0,1.12
5.63616E+17,https://www.airbnb.com/rooms/563615609705851231,1,1,0,28/08/2023,28/08/2023,5,5,5,5,5,5,5,,f,4,4,0,0,0.1
5.56131E+17,https://www.airbnb.com/rooms/556131298874641238,180,55,6,13/02/2022,22/06/2024,4.83,4.9,4.89,4.84,4.85,4.77,4.81,,t,33,32,1,0,6.22
5.56266E+17,https://www.airbnb.com/rooms/556266313234506496,17,13,0,27/12/2022,18/05/2024,4.94,5,5,5,5,5,5,,t,1,1,0,0,0.93
5.63644E+17,https://www.airbnb.com/rooms/563643745137745680,10,4,0,18/03/2022,15/03/2024,5,5,5,5,5,4.9,5,,f,2,0,2,0,0.36
5.63688E+17,https://www.airbnb.com/rooms/563687542361726776,36,17,1,06/11/2022,15/06/2024,4.81,4.89,4.83,4.64,4.89,4.92,4.81,,f,1,1,0,0,1.79
5.56311E+17,https://www.airbnb.com/rooms/556310658532438903,5,0,0,14/03/2022,07/03/2023,4.6,4.6,4.4,5,4.8,4,4.2,,f,1,1,0,0,0.18
5.64187E+17,https://www.airbnb.com/rooms/564186557368447537,2,0,0,19/02/2023,03/03/2023,5,5,5,5,5,5,5,,f,5,2,3,0,0.12
5.56489E+17,https://www.airbnb.com/rooms/556489176210885490,34,12,0,02/04/2022,23/03/2024,4.91,4.91,4.68,4.91,4.94,4.85,4.88,,f,2,2,0,0,1.24
5.56549E+17,https://www.airbnb.com/rooms/556549001760842089,8,8,0,16/10/2023,09/04/2024,4.75,4.75,4.75,4.88,5,4.88,4.63,,f,1,1,0,0,0.93
5.64229E+17,https://www.airbnb.com/rooms/564228592377016318,21,8,0,28/02/2022,09/05/2024,4.67,4.52,4.43,4.43,4.67,4.57,4.55,,t,2,2,0,0,0.74
5.56842E+17,https://www.airbnb.com/rooms/556841793354891686,0,0,0,,,,,,,,,,,t,11,8,2,1,
5.5691E+17,https://www.airbnb.com/rooms/556910490295910621,85,19,0,12/02/2022,21/04/2024,4.48,4.59,4.72,4.29,4.56,4.47,4.44,,f,63,62,1,0,2.93
5.56938E+17,https://www.airbnb.com/rooms/556938260294919393,1,0,0,14/06/2022,14/06/2022,5,5,5,5,5,5,5,,f,18,18,0,0,0.04
5.6423E+17,https://www.airbnb.com/rooms/564229620828594284,40,13,0,26/02/2022,28/05/2024,4.78,4.88,4.73,4.78,4.93,4.43,4.6,,f,6,6,0,0,1.4
5.56946E+17,https://www.airbnb.com/rooms/556945521675077149,0,0,0,,,,,,,,,,,t,11,8,2,1,
5.64246E+17,https://www.airbnb.com/rooms/564246489281622687,1,0,0,18/06/2022,18/06/2022,5,5,5,5,5,4,5,,t,7,0,7,0,0.04
5.67925E+17,https://www.airbnb.com/rooms/567924777561408912,16,10,0,01/04/2022,02/02/2024,4.81,4.94,4.94,4.69,4.69,4.81,4.63,,f,73,69,4,0,0.58
5.6428E+17,https://www.airbnb.com/rooms/564279684612506447,37,13,0,01/03/2022,08/01/2024,4.78,4.81,4.86,4.73,4.89,4.89,4.84,,f,73,69,4,0,1.3
5.67926E+17,https://www.airbnb.com/rooms/567926382287220906,35,11,0,21/03/2022,22/05/2024,4.71,4.8,4.66,4.6,4.54,4.94,4.54,,f,1,1,0,0,1.26
5.64322E+17,https://www.airbnb.com/rooms/564322379925607143,1,0,0,05/03/2022,05/03/2022,5,5,5,5,5,5,5,,t,5,2,3,0,0.04
5.67953E+17,https://www.airbnb.com/rooms/567953321357261283,77,44,1,17/06/2022,22/06/2024,4.92,4.95,4.97,4.97,4.95,4.96,4.9,,f,1,1,0,0,3.1
5.68459E+17,https://www.airbnb.com/rooms/568459113684893102,17,1,0,27/02/2022,13/02/2024,4.94,4.82,4.94,4.94,4.88,4.82,4.88,,t,2,1,1,0,0.6
5.64372E+17,https://www.airbnb.com/rooms/564372287912511859,0,0,0,,,,,,,,,,,f,1,1,0,0,
5.68466E+17,https://www.airbnb.com/rooms/568466150082271623,18,5,0,01/05/2022,22/04/2024,4.89,4.89,4.94,4.94,4.94,4.83,4.78,,f,1,1,0,0,0.68
5.68513E+17,https://www.airbnb.com/rooms/568512961166359837,48,7,0,11/03/2022,26/11/2023,4.81,4.85,4.92,4.83,4.73,4.73,4.77,,t,4,3,1,0,1.71
5.68848E+17,https://www.airbnb.com/rooms/568848049194611211,0,0,0,,,,,,,,,,,f,2,2,0,0,
5.64434E+17,https://www.airbnb.com/rooms/564434279315717322,3,0,0,25/02/2022,27/02/2023,5,5,5,5,5,5,5,,t,5,2,3,0,0.11
5.64754E+17,https://www.airbnb.com/rooms/564753974463838455,10,4,1,22/05/2022,22/06/2024,4.4,4.2,4.7,4.6,4.4,4.6,4.3,,f,3,3,0,0,0.39
5.68859E+17,https://www.airbnb.com/rooms/568859226974198277,34,16,1,08/05/2022,16/06/2024,4.97,5,4.97,4.97,4.94,5,4.79,,f,1,1,0,0,1.3
5.64886E+17,https://www.airbnb.com/rooms/564885932376773726,52,18,0,23/02/2022,15/04/2024,5,4.96,4.98,4.98,4.92,4.92,4.94,,f,1,1,0,0,1.82
5.69001E+17,https://www.airbnb.com/rooms/569001486468462958,59,20,1,05/06/2022,22/06/2024,4.88,4.86,4.85,4.88,4.86,4.8,4.85,,f,3,3,0,0,2.34
5.69021E+17,https://www.airbnb.com/rooms/569020841177872553,43,21,1,22/05/2022,09/06/2024,4.91,4.93,4.88,4.95,4.95,4.67,4.84,,t,3,3,0,0,1.68
5.69026E+17,https://www.airbnb.com/rooms/569025727977271935,31,19,0,25/06/2022,09/05/2024,4.94,4.84,4.87,4.94,4.94,4.87,4.81,,t,3,3,0,0,1.26
5.64905E+17,https://www.airbnb.com/rooms/564905020871357917,0,0,0,,,,,,,,,,,f,1,1,0,0,
5.69175E+17,https://www.airbnb.com/rooms/569174926530859100,8,4,0,10/01/2023,21/03/2024,4.63,4.75,4.25,4.88,5,4.63,4.63,,f,12,0,12,0,0.45
5.69194E+17,https://www.airbnb.com/rooms/569194482227793101,24,11,0,20/03/2022,09/03/2024,4.96,5,4.92,5,4.96,4.92,5,,t,2,1,1,0,0.86
5.65048E+17,https://www.airbnb.com/rooms/565047534569866851,4,0,0,25/11/2022,19/02/2023,4.75,4.25,4.5,3.75,4.75,5,4.75,,f,5,2,3,0,0.21
5.65126E+17,https://www.airbnb.com/rooms/565125595558244463,6,1,0,10/04/2022,08/02/2024,5,5,5,5,5,5,4.83,,f,16,16,0,0,0.22
5.69217E+17,https://www.airbnb.com/rooms/569217004856601699,8,3,2,06/03/2022,23/06/2024,5,4.75,4.88,5,4.75,4.88,4.75,,f,20,15,5,0,0.28
5.65144E+17,https://www.airbnb.com/rooms/565143841100572162,18,18,1,03/09/2023,21/06/2024,4.94,4.94,5,4.94,5,4.89,4.94,,f,3,3,0,0,1.79
5.65577E+17,https://www.airbnb.com/rooms/565577460887022065,10,1,0,04/03/2022,08/10/2023,5,5,5,5,5,5,4.9,,f,2,2,0,0,0.35
5.69331E+17,https://www.airbnb.com/rooms/569330743035257471,3,2,0,28/12/2022,15/04/2024,5,5,5,4.67,4.67,4.67,4.33,,f,1,1,0,0,0.16
5.66463E+17,https://www.airbnb.com/rooms/566463115683737159,2,0,0,07/03/2022,10/10/2022,5,5,5,5,5,5,5,,f,1,0,1,0,0.07
5.69374E+17,https://www.airbnb.com/rooms/569374263626938665,9,2,0,19/03/2022,16/01/2024,4.78,4.89,4.89,4.67,4.89,4.56,4.78,,t,5,5,0,0,0.32
5.69431E+17,https://www.airbnb.com/rooms/569431015212033318,28,6,1,24/03/2022,24/06/2024,4.68,4.75,4.71,4.71,4.96,4.96,4.64,,t,40,40,0,0,1.01
5.69474E+17,https://www.airbnb.com/rooms/569473694518438807,10,1,0,10/04/2022,16/01/2024,4.7,4.8,4.7,4.9,4.8,4.9,4.6,,f,47,47,0,0,0.37
5.66672E+17,https://www.airbnb.com/rooms/566671618757498870,48,9,0,18/03/2022,19/11/2023,4.94,4.94,4.85,4.92,4.88,4.85,4.83,,f,2,1,1,0,1.72
5.69633E+17,https://www.airbnb.com/rooms/569633158133263560,17,5,0,27/02/2022,07/05/2024,4.82,4.88,5,4.88,4.94,4.94,4.76,,t,25,25,0,0,0.6
5.69972E+17,https://www.airbnb.com/rooms/569972327073710978,5,0,0,14/03/2022,29/04/2022,4.8,5,4.6,5,4.8,5,4.8,,f,2,2,0,0,0.18
5.66988E+17,https://www.airbnb.com/rooms/566988100846822305,3,0,0,05/04/2022,01/05/2022,5,5,5,5,5,5,5,,f,62,58,4,0,0.11
5.67028E+17,https://www.airbnb.com/rooms/567028319377211410,0,0,0,,,,,,,,,,,t,26,26,0,0,
